Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1790357142715,4,4,4,4,4,4,4,4,4,4,85.35652160644531,85.74523162841797,85.7193832397461,84.00750732421875,80.19178771972656,86.87991333007813,87.734375,50,0,0,50,0,0,100,NaN,50,NaN,13.967906951904297,25769803776,2147483648,14808629248,534773760
209,1790357142715,4,4,4,4,4,4,4,4,4,4,85.35652160644531,85.74523162841797,85.7193832397461,84.00750732421875,80.19178771972656,86.87991333007813,87.734375,NaN,0,NaN,0,0,0,NaN,100,NaN,NaN,13.967906951904297,25769803776,2147483648,14808629248,534773760
209,1790357142925,4,4,4,4,4,4,4,4,4,4,85.35652160644531,85.74523162841797,85.7193832397461,84.00750732421875,80.19178771972656,86.87991333007813,87.734375,5.882352828979492,5,4.761904716491699,4.761904716491699,0,0,89.47368621826172,90,89.47368621826172,78.94737243652344,14.025453567504883,25769803776,2147483648,14808629248,534773760
204,1790357143135,4,4,4,4,4,4,4,4,4,4,85.35652160644531,85.74523162841797,85.7193832397461,84.00750732421875,80.19178771972656,86.87991333007813,87.734375,15.000000953674316,5,0,0,0,0,85.71428680419922,90,84.21052551269531,85,14.025453567504883,25769803776,2147483648,14808629248,534773760
204,1790357143339,4,4,4,4,4,4,4,4,4,4,85.35652160644531,85.74523162841797,85.7193832397461,84.00750732421875,80.19178771972656,86.87991333007813,87.734375,5.882352828979492,5,0,0,0,4.761904716491699,88.8888931274414,82.35294342041016,100,84.21052551269531,14.025453567504883,25769803776,2147483648,14808629248,534773760
206,1790357143544,4,4,4,4,4,4,4,4,4,4,85.74788665771484,85.66578674316406,85.76350402832031,84.53826141357422,80.22582244873047,87.52882385253906,92.421875,5.555555820465088,0,0,0,0,0,83.33332824707031,85,90,72.22222137451172,14.025453567504883,25769803776,2147483648,15253340160,534773760
209,1790357143751,4,4,4,4,4,4,4,4,4,4,85.74788665771484,85.66578674316406,85.76350402832031,84.53826141357422,80.22582244873047,87.52882385253906,92.421875,4.761904716491699,0,0,0,0,0,78.94737243652344,73.68421173095703,68.42105102539063,57.894737243652344,14.025453567504883,25769803776,2147483648,15253225472,534773760
202,1790357143961,4,4,4,4,4,4,4,4,4,4,85.74788665771484,85.66578674316406,85.76350402832031,84.53826141357422,80.22582244873047,87.52882385253906,92.421875,5,20,4.761904716491699,0,0,4.761904716491699,75,70,68.42105102539063,55,14.472467422485352,25769803776,2147483648,15256485888,534773760
202,1790357144164,4,4,4,4,4,4,4,4,4,4,85.74788665771484,85.66578674316406,85.76350402832031,84.53826141357422,80.22582244873047,87.52882385253906,92.421875,5,10,4.761904716491699,0,4.761904716491699,0,77.77777862548828,76.47058868408203,66.66667175292969,50,14.472467422485352,25769803776,2147483648,15257714688,534773760
204,1790357144367,4,4,4,4,4,4,4,4,4,4,85.73828125,83.33098602294922,83.15081787109375,84.00816345214844,77.28592681884766,86.55699157714844,87.03125,0,0,0,0,0,0,77.77777862548828,68.42105102539063,70,52.6315803527832,14.472467422485352,25769803776,2147483648,15257370624,534773760
209,1790357144572,4,4,4,4,4,4,4,4,4,4,85.73828125,83.33098602294922,83.15081787109375,84.00816345214844,77.28592681884766,86.55699157714844,87.03125,5,4.761904716491699,0,0,0,0,78.94737243652344,78.94737243652344,66.66667175292969,52.6315803527832,14.472467422485352,25769803776,2147483648,15197437952,534773760
202,1790357144782,4,4,4,4,4,4,4,4,4,4,85.73828125,83.33098602294922,83.15081787109375,84.00816345214844,77.28592681884766,86.55699157714844,87.03125,14.285715103149414,5,9.523809432983398,19.047618865966797,0,0,78.94737243652344,72.22222137451172,68.42105102539063,47.36842346191406,14.472467422485352,25769803776,2147483648,15204810752,534773760
201,1790357144985,4,4,4,4,4,4,4,4,4,4,85.73828125,83.33098602294922,83.15081787109375,84.00816345214844,77.28592681884766,86.55699157714844,87.03125,4.761904716491699,0,0,4.761904716491699,0,0,83.33332824707031,75,68.42105102539063,52.6315803527832,18.130355834960938,25769803776,2147483648,15204810752,534773760
201,1790357145187,4,4,4,4,4,4,4,4,4,4,85.73828125,83.33098602294922,83.15081787109375,84.00816345214844,77.28592681884766,86.55699157714844,87.03125,0,4.761904716491699,0,0,0,0,78.94737243652344,76.47058868408203,72.22222137451172,50,18.130355834960938,25769803776,2147483648,15204810752,534773760
199,1790357145389,4,4,4,4,4,4,4,4,4,4,81.46629333496094,80.33396911621094,80.05374145507813,80.27494812011719,73.67157745361328,82.22889709472656,85.625,0,0,0,0,0,0,78.94737243652344,72.22222137451172,68.42105102539063,50,18.130355834960938,25769803776,2147483648,15204810752,534773760
202,1790357145589,4,4,4,4,4,4,4,4,4,4,81.46629333496094,80.33396911621094,80.05374145507813,80.27494812011719,73.67157745361328,82.22889709472656,85.625,5,0,0,0,0,0,82.35294342041016,75,66.66667175292969,50,18.130355834960938,25769803776,2147483648,15204499456,534773760
203,1790357145792,4,4,4,4,4,4,4,4,4,4,81.46629333496094,80.33396911621094,80.05374145507813,80.27494812011719,73.67157745361328,82.22889709472656,85.625,0,4.761904716491699,0,0,0,0,78.94737243652344,72.22222137451172,68.42105102539063,52.6315803527832,18.130355834960938,25769803776,2147483648,15204483072,534773760
201,1790357145995,4,4,4,4,4,4,4,4,4,4,81.46629333496094,80.33396911621094,80.05374145507813,80.27494812011719,73.67157745361328,82.22889709472656,85.625,5,0,0,0,0,0,78.94737243652344,76.47058868408203,70.5882339477539,52.6315803527832,17.41659164428711,25769803776,2147483648,15204499456,534773760
201,1790357146197,4,4,4,4,4,4,4,4,4,4,81.46629333496094,80.33396911621094,80.05374145507813,80.27494812011719,73.67157745361328,82.22889709472656,85.625,4.761904716491699,4.761904716491699,0,0,0,0,78.94737243652344,73.68421173095703,68.42105102539063,50,17.41659164428711,25769803776,2147483648,15204483072,534773760
201,1790357146399,4,4,4,4,4,4,4,4,4,4,78.80732727050781,78.39572143554688,78.1279296875,78.01378631591797,71.82527923583984,79.76437377929688,80.4375,5,0,0,0,0,0,78.94737243652344,73.68421173095703,68.42105102539063,52.6315803527832,17.41659164428711,25769803776,2147483648,15204499456,534773760
201,1790357146601,4,4,4,4,4,4,4,4,4,4,78.80732727050781,78.39572143554688,78.1279296875,78.01378631591797,71.82527923583984,79.76437377929688,80.4375,0,0,0,0,0,4.761904716491699,81.25,73.68421173095703,66.66667175292969,50,17.41659164428711,25769803776,2147483648,15204515840,534773760
205,1790357146804,4,4,4,4,4,4,4,4,4,4,78.80732727050781,78.39572143554688,78.1279296875,78.01378631591797,71.82527923583984,79.76437377929688,80.4375,0,4.761904716491699,0,0,0,0,78.94737243652344,76.47058868408203,68.42105102539063,47.36842346191406,17.41659164428711,25769803776,2147483648,15204368384,534773760
206,1790357147009,4,4,4,4,4,4,4,4,4,4,78.80732727050781,78.39572143554688,78.1279296875,78.01378631591797,71.82527923583984,79.76437377929688,80.4375,4.761904716491699,0,0,0,0,0,78.94737243652344,73.68421173095703,66.66667175292969,52.6315803527832,11.485464096069336,25769803776,2147483648,15204253696,534773760
199,1790357147216,4,4,4,4,4,4,4,4,4,4,78.80732727050781,78.39572143554688,78.1279296875,78.01378631591797,71.82527923583984,79.76437377929688,80.4375,0,4.545454502105713,0,0,0,0,78.94737243652344,73.68421173095703,68.42105102539063,52.6315803527832,11.485464096069336,25769803776,2147483648,15204253696,534773760
199,1790357147417,4,4,4,4,4,4,4,4,4,4,79.1441879272461,78.58765411376953,78.35317993164063,78.4040756225586,72.10362243652344,80.29743957519531,80.671875,9.090909004211426,0,0,0,0,0,78.94737243652344,73.68421173095703,66.66667175292969,50,11.485464096069336,25769803776,2147483648,15204220928,534773760
201,1790357147617,4,4,4,4,4,4,4,4,4,4,79.1441879272461,78.58765411376953,78.35317993164063,78.4040756225586,72.10362243652344,80.29743957519531,80.671875,0,0,9.090909004211426,0,0,0,77.77777862548828,72.22222137451172,70,52.6315803527832,11.485464096069336,25769803776,2147483648,15204188160,534773760
209,1790357147819,4,4,4,4,4,4,4,4,4,4,79.1441879272461,78.58765411376953,78.35317993164063,78.4040756225586,72.10362243652344,80.29743957519531,80.671875,5,0,0,0,0,0,77.77777862548828,77.77777862548828,66.66667175292969,50,11.485464096069336,25769803776,2147483648,15204188160,534773760
202,1790357148029,4,4,4,4,4,4,4,4,4,4,79.1441879272461,78.58765411376953,78.35317993164063,78.4040756225586,72.10362243652344,80.29743957519531,80.671875,0,0,0,0,0,0,80,68.42105102539063,68.42105102539063,52.6315803527832,13.050182342529297,25769803776,2147483648,15204237312,534773760
201,1790357148232,4,4,4,4,4,4,4,4,4,4,79.1441879272461,78.58765411376953,78.35317993164063,78.4040756225586,72.10362243652344,80.29743957519531,80.671875,5.263157844543457,0,0,0,0,0,76.47058868408203,77.77777862548828,66.66667175292969,52.6315803527832,13.050182342529297,25769803776,2147483648,15204024320,534773760
202,1790357148434,4,4,4,4,4,4,4,4,4,4,79.97726440429688,79.0460205078125,78.94989776611328,78.8855209350586,72.69258117675781,80.92269134521484,81.15625,0,9.090909004211426,0,0,0,0,78.94737243652344,73.68421173095703,72.22222137451172,47.36842346191406,13.050182342529297,25769803776,2147483648,15204040704,534773760
200,1790357148637,4,4,4,4,4,4,4,4,4,4,79.97726440429688,79.0460205078125,78.94989776611328,78.8855209350586,72.69258117675781,80.92269134521484,81.15625,4.761904716491699,0,0,4.761904716491699,0,0,78.94737243652344,72.22222137451172,68.42105102539063,50,13.050182342529297,25769803776,2147483648,15204057088,534773760
200,1790357148838,4,4,4,4,4,4,4,4,4,4,79.97726440429688,79.0460205078125,78.94989776611328,78.8855209350586,72.69258117675781,80.92269134521484,81.15625,5,0,0,0,5,0,78.94737243652344,72.22222137451172,68.42105102539063,52.6315803527832,13.050182342529297,25769803776,2147483648,15205892096,534773760
204,1790357149039,4,4,4,4,4,4,4,4,4,4,79.97726440429688,79.0460205078125,78.94989776611328,78.8855209350586,72.69258117675781,80.92269134521484,81.15625,5,0,0,4.761904716491699,0,0,76.47058868408203,73.68421173095703,66.66667175292969,50,13.480888366699219,25769803776,2147483648,15206006784,534773760
205,1790357149243,4,4,4,4,4,4,4,4,4,4,79.97726440429688,79.0460205078125,78.94989776611328,78.8855209350586,72.69258117675781,80.92269134521484,81.15625,0,0,0,0,9.090909004211426,0,78.94737243652344,73.68421173095703,68.42105102539063,57.894737243652344,13.480888366699219,25769803776,2147483648,15205646336,534773760
202,1790357149449,4,4,4,4,4,4,4,4,4,4,80.53216552734375,79.37472534179688,79.23503875732422,79.15444946289063,72.9115982055664,81.34539031982422,81.390625,14.285715103149414,4.761904716491699,4.761904716491699,0,0,0,78.94737243652344,73.68421173095703,66.66667175292969,50,13.480888366699219,25769803776,2147483648,15206531072,534773760
202,1790357149652,4,4,4,4,4,4,4,4,4,4,80.53216552734375,79.37472534179688,79.23503875732422,79.15444946289063,72.9115982055664,81.34539031982422,81.390625,9.523809432983398,10,5,4.761904716491699,0,0,78.94737243652344,72.22222137451172,68.42105102539063,52.6315803527832,13.480888366699219,25769803776,2147483648,15208464384,534773760
206,1790357149855,4,4,4,4,4,4,4,4,4,4,80.53216552734375,79.37472534179688,79.23503875732422,79.15444946289063,72.9115982055664,81.34539031982422,81.390625,10.526315689086914,0,4.761904716491699,0,0,4.761904716491699,78.94737243652344,77.77777862548828,68.42105102539063,52.6315803527832,14.675701141357422,25769803776,2147483648,15208251392,534773760
209,1790357150062,4,4,4,4,4,4,4,4,4,4,80.53216552734375,79.37472534179688,79.23503875732422,79.15444946289063,72.9115982055664,81.34539031982422,81.390625,0,4.761904716491699,0,0,0,0,78.94737243652344,73.68421173095703,72.22222137451172,47.36842346191406,14.675701141357422,25769803776,2147483648,15208235008,534773760
209,1790357150272,4,4,4,4,4,4,4,4,4,4,80.53216552734375,79.37472534179688,79.23503875732422,79.15444946289063,72.9115982055664,81.34539031982422,81.390625,22.72727394104004,10,5,9.090909004211426,4.761904716491699,0,83.33332824707031,73.68421173095703,68.42105102539063,50,14.675701141357422,25769803776,2147483648,15208513536,534773760
209,1790357150482,4,4,4,4,4,4,4,4,4,4,80.24737548828125,78.80314636230469,78.45323944091797,78.97785186767578,72.0971450805664,81.00382232666016,81.625,0,0,0,0,0,0,78.94737243652344,75,70,52.38095474243164,14.675701141357422,25769803776,2147483648,15208513536,534773760
200,1790357150692,4,4,4,4,4,4,4,4,4,4,80.24737548828125,78.80314636230469,78.45323944091797,78.97785186767578,72.0971450805664,81.00382232666016,81.625,4.761904716491699,9.090909004211426,4.761904716491699,0,0,0,80,78.94737243652344,68.42105102539063,50,14.675701141357422,25769803776,2147483648,15208660992,534773760
201,1790357150893,4,4,4,4,4,4,4,4,4,4,80.24737548828125,78.80314636230469,78.45323944091797,78.97785186767578,72.0971450805664,81.00382232666016,81.625,0,0,4.761904716491699,0,0,0,76.47058868408203,72.22222137451172,66.66667175292969,50,18.318702697753906,25769803776,2147483648,15208660992,534773760
208,1790357151095,4,4,4,4,4,4,4,4,4,4,80.24737548828125,78.80314636230469,78.45323944091797,78.97785186767578,72.0971450805664,81.00382232666016,81.625,9.523809432983398,0,0,0,5,0,83.33332824707031,77.77777862548828,72.22222137451172,47.36842346191406,18.318702697753906,25769803776,2147483648,15208660992,534773760
208,1790357151303,4,4,4,4,4,4,4,4,4,4,80.24737548828125,78.80314636230469,78.45323944091797,78.97785186767578,72.0971450805664,81.00382232666016,81.625,0,0,0,0,0,4.545454502105713,80,73.68421173095703,68.42105102539063,52.6315803527832,18.318702697753906,25769803776,2147483648,15208644608,534773760
206,1790357151511,4,4,4,4,4,4,4,4,4,4,78.46510314941406,77.42013549804688,77.04457092285156,77.40218353271484,70.53202819824219,79.11869049072266,80.203125,4.761904716491699,4.761904716491699,0,0,0,4.761904716491699,78.94737243652344,78.94737243652344,68.42105102539063,47.36842346191406,18.318702697753906,25769803776,2147483648,15208579072,534773760
200,1790357151718,4,4,4,4,4,4,4,4,4,4,78.46510314941406,77.42013549804688,77.04457092285156,77.40218353271484,70.53202819824219,79.11869049072266,80.203125,0,0,0,4.761904716491699,0,0,83.33332824707031,72.22222137451172,72.22222137451172,47.36842346191406,18.318702697753906,25769803776,2147483648,15208579072,534773760
200,1790357151919,4,4,4,4,4,4,4,4,4,4,78.46510314941406,77.42013549804688,77.04457092285156,77.40218353271484,70.53202819824219,79.11869049072266,80.203125,10,4.761904716491699,0,0,0,0,78.94737243652344,78.94737243652344,68.42105102539063,50,14.77454948425293,25769803776,2147483648,15208562688,534773760
207,1790357152120,4,4,4,4,4,4,4,4,4,4,78.46510314941406,77.42013549804688,77.04457092285156,77.40218353271484,70.53202819824219,79.11869049072266,80.203125,5,5,0,0,0,0,78.94737243652344,72.22222137451172,68.42105102539063,52.6315803527832,14.77454948425293,25769803776,2147483648,15208611840,534773760
201,1790357152328,4,4,4,4,4,4,4,4,4,4,78.46510314941406,77.42013549804688,77.04457092285156,77.40218353271484,70.53202819824219,79.11869049072266,80.203125,4.761904716491699,4.761904716491699,0,4.761904716491699,0,0,83.33332824707031,75,72.22222137451172,50,14.77454948425293,25769803776,2147483648,15202402304,534773760
203,1790357152529,4,4,4,4,4,4,4,4,4,4,77.64089965820313,76.30167388916016,76.0240249633789,76.25613403320313,69.27489471435547,77.92462158203125,79.84375,5,0,0,0,4.761904716491699,0,78.94737243652344,76.47058868408203,66.66667175292969,50,14.77454948425293,25769803776,2147483648,15202402304,534773760
