Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1790355789839,4,4,4,4,4,4,4,4,4,4,77.83196258544922,76.25900268554688,75.8766860961914,76.3311538696289,69.13906860351563,78.11829376220703,79.84375,NaN,0,0,0,0,0,NaN,100,100,NaN,14.537717819213867,25769803776,2147483648,13703151616,534773760
204,1790355789839,4,4,4,4,4,4,4,4,4,4,77.83196258544922,76.25900268554688,75.8766860961914,76.3311538696289,69.13906860351563,78.11829376220703,79.84375,0,100,NaN,0,0,0,100,NaN,NaN,0,14.537717819213867,25769803776,2147483648,13703561216,534773760
204,1790355790044,4,4,4,4,4,4,4,4,4,4,77.83196258544922,76.25900268554688,75.8766860961914,76.3311538696289,69.13906860351563,78.11829376220703,79.84375,16.666667938232422,10.526315689086914,4.761904716491699,0,4.761904716491699,0,89.47368621826172,89.47368621826172,85,88.8888931274414,14.537717819213867,25769803776,2147483648,13814415360,534773760
200,1790355790249,4,4,4,4,4,4,4,4,4,4,77.83196258544922,76.25900268554688,75.8766860961914,76.3311538696289,69.13906860351563,78.11829376220703,79.84375,11.111111640930176,0,0,0,0,4.761904716491699,90,85,89.47368621826172,85,14.537717819213867,25769803776,2147483648,13841612800,534773760
204,1790355790450,4,4,4,4,4,4,4,4,4,4,77.85755920410156,77.58363342285156,77.25896453857422,76.9446029663086,70.99793243408203,78.65739440917969,83.03125,5.882352828979492,5,0,4.761904716491699,0,0,94.73684692382813,88.23529815673828,88.23529815673828,88.8888931274414,14.537717819213867,25769803776,2147483648,13843693568,534773760
204,1790355790655,4,4,4,4,4,4,4,4,4,4,77.85755920410156,77.58363342285156,77.25896453857422,76.9446029663086,70.99793243408203,78.65739440917969,83.03125,44.4444465637207,38.88888931274414,35,31.57894515991211,40,31.57894515991211,88.8888931274414,88.8888931274414,90.47618865966797,78.94737243652344,14.537717819213867,25769803776,2147483648,13870497792,534773760
204,1790355790860,4,4,4,4,4,4,4,4,4,4,77.85755920410156,77.58363342285156,77.25896453857422,76.9446029663086,70.99793243408203,78.65739440917969,83.03125,47.619049072265625,50,47.619049072265625,42.85714340209961,42.85714340209961,40.90909194946289,89.47368621826172,95.23809814453125,88.8888931274414,84.21052551269531,10.143417358398438,25769803776,2147483648,13840859136,534773760
204,1790355791065,4,4,4,4,4,4,4,4,4,4,77.85755920410156,77.58363342285156,77.25896453857422,76.9446029663086,70.99793243408203,78.65739440917969,83.03125,47.36842346191406,30.000001907348633,23.809524536132813,57.142860412597656,15.789472579956055,10.526315689086914,85,83.33332824707031,78.94737243652344,72.22222137451172,10.143417358398438,25769803776,2147483648,14225391616,534773760
202,1790355791270,4,4,4,4,4,4,4,4,4,4,77.85755920410156,77.58363342285156,77.25896453857422,76.9446029663086,70.99793243408203,78.65739440917969,83.03125,61.904762268066406,0,26.3157901763916,0,9.523809432983398,4.761904716491699,78.94737243652344,73.68421173095703,68.42105102539063,57.894737243652344,10.143417358398438,25769803776,2147483648,14241841152,534773760
204,1790355791472,4,4,4,4,4,4,4,4,4,4,79.05104064941406,78.76409149169922,78.45148468017578,78.36604309082031,72.28528594970703,80.21075439453125,83.5,0,4.761904716491699,52.38095474243164,52.38095474243164,0,0,77.77777862548828,72.22222137451172,68.42105102539063,52.6315803527832,10.143417358398438,25769803776,2147483648,14259109888,534773760
202,1790355791677,4,4,4,4,4,4,4,4,4,4,79.05104064941406,78.76409149169922,78.45148468017578,78.36604309082031,72.28528594970703,80.21075439453125,83.5,9.090909004211426,10,85,0,5,0,77.77777862548828,75,66.66667175292969,52.6315803527832,10.143417358398438,25769803776,2147483648,14272462848,534773760
200,1790355791880,4,4,4,4,4,4,4,4,4,4,79.05104064941406,78.76409149169922,78.45148468017578,78.36604309082031,72.28528594970703,80.21075439453125,83.5,0,35,70,0,0,0,78.94737243652344,72.22222137451172,68.42105102539063,50,11.048187255859375,25769803776,2147483648,14229143552,534773760
199,1790355792080,4,4,4,4,4,4,4,4,4,4,79.05104064941406,78.76409149169922,78.45148468017578,78.36604309082031,72.28528594970703,80.21075439453125,83.5,5,0,55,5,0,42.105262756347656,77.77777862548828,73.68421173095703,68.42105102539063,52.6315803527832,11.048187255859375,25769803776,2147483648,14236155904,534773760
204,1790355792280,4,4,4,4,4,4,4,4,4,4,79.05104064941406,78.76409149169922,78.45148468017578,78.36604309082031,72.28528594970703,80.21075439453125,83.5,5.263157844543457,10,5,65,14.285715103149414,30.000001907348633,73.68421173095703,72.22222137451172,70.5882339477539,52.6315803527832,11.048187255859375,25769803776,2147483648,14258487296,534773760
204,1790355792485,4,4,4,4,4,4,4,4,4,4,81.94406127929688,79.88156127929688,79.51383972167969,80.29647064208984,73.34413146972656,82.5934829711914,82.5625,28.571430206298828,55,9.523809432983398,5,30.000001907348633,23.809524536132813,78.94737243652344,73.68421173095703,68.42105102539063,55.55555725097656,11.048187255859375,25769803776,2147483648,14271758336,534773760
204,1790355792689,4,4,4,4,4,4,4,4,4,4,81.94406127929688,79.88156127929688,79.51383972167969,80.29647064208984,73.34413146972656,82.5934829711914,82.5625,47.619049072265625,33.333335876464844,36.842105865478516,23.809524536132813,14.285715103149414,55,77.77777862548828,72.22222137451172,68.42105102539063,52.6315803527832,11.048187255859375,25769803776,2147483648,14280245248,534773760
204,1790355792894,4,4,4,4,4,4,4,4,4,4,81.94406127929688,79.88156127929688,79.51383972167969,80.29647064208984,73.34413146972656,82.5934829711914,82.5625,61.904762268066406,66.66667175292969,33.333335876464844,30.000001907348633,15.000000953674316,9.090909004211426,78.94737243652344,78.94737243652344,68.42105102539063,52.6315803527832,18.61461639404297,25769803776,2147483648,14294532096,534773760
204,1790355793099,4,4,4,4,4,4,4,4,4,4,81.94406127929688,79.88156127929688,79.51383972167969,80.29647064208984,73.34413146972656,82.5934829711914,82.5625,45,14.285715103149414,23.809524536132813,50,20,20,78.94737243652344,72.22222137451172,66.66667175292969,50,18.61461639404297,25769803776,2147483648,14315716608,534773760
204,1790355793304,4,4,4,4,4,4,4,4,4,4,80.95218658447266,79.39297485351563,78.95073699951172,79.56768798828125,72.65828704833984,81.64228057861328,82.796875,5,0,0,100,0,0,83.33332824707031,77.77777862548828,73.68421173095703,52.6315803527832,18.61461639404297,25769803776,2147483648,14330511360,534773760
