Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1790356421982,4,4,4,4,4,4,4,4,4,4,85.63375091552734,86.16019439697266,86.00370788574219,84.30574035644531,80.63949584960938,87.1322250366211,87.96875,0,NaN,0,NaN,0,50,100,NaN,NaN,100,14.241678237915039,25769803776,2147483648,14058356736,534773760
204,1790356421982,4,4,4,4,4,4,4,4,4,4,85.63375091552734,86.16019439697266,86.00370788574219,84.30574035644531,80.63949584960938,87.1322250366211,87.96875,0,0,100,100,NaN,NaN,NaN,100,NaN,NaN,14.241678237915039,25769803776,2147483648,14058356736,534773760
205,1790356422187,4,4,4,4,4,4,4,4,4,4,85.63375091552734,86.16019439697266,86.00370788574219,84.30574035644531,80.63949584960938,87.1322250366211,87.96875,25,30.000001907348633,35,20,15.000000953674316,0,90,84.21052551269531,85,84.21052551269531,14.241678237915039,25769803776,2147483648,14058356736,534773760
206,1790356422392,4,4,4,4,4,4,4,4,4,4,85.955078125,86.3975830078125,86.16949462890625,84.82980346679688,80.78117370605469,87.60929870605469,93.359375,35,28.571430206298828,10.526315689086914,15.000000953674316,19.047618865966797,9.523809432983398,89.47368621826172,89.47368621826172,90,85,14.241678237915039,25769803776,2147483648,14058356736,534773760
209,1790356422599,4,4,4,4,4,4,4,4,4,4,85.955078125,86.3975830078125,86.16949462890625,84.82980346679688,80.78117370605469,87.60929870605469,93.359375,25,20,23.809524536132813,23.809524536132813,14.285715103149414,5,84.21052551269531,84.21052551269531,83.33332824707031,100,14.241678237915039,25769803776,2147483648,14058356736,534773760
205,1790356422809,4,4,4,4,4,4,4,4,4,4,85.955078125,86.3975830078125,86.16949462890625,84.82980346679688,80.78117370605469,87.60929870605469,93.359375,33.333335876464844,25,23.809524536132813,15.000000953674316,10,10,88.8888931274414,84.21052551269531,85,95.23809814453125,14.38245964050293,25769803776,2147483648,14486700032,534773760
209,1790356423015,4,4,4,4,4,4,4,4,4,4,85.955078125,86.3975830078125,86.16949462890625,84.82980346679688,80.78117370605469,87.60929870605469,93.359375,30.000001907348633,30.000001907348633,35,0,0,4.761904716491699,78.94737243652344,73.68421173095703,66.66667175292969,57.894737243652344,14.38245964050293,25769803776,2147483648,14486552576,534773760
203,1790356423225,4,4,4,4,4,4,4,4,4,4,85.955078125,86.3975830078125,86.16949462890625,84.82980346679688,80.78117370605469,87.60929870605469,93.359375,95.45454406738281,13.636363983154297,9.090909004211426,4.545454502105713,0,9.523809432983398,75,72.22222137451172,68.42105102539063,52.6315803527832,14.38245964050293,25769803776,2147483648,14493302784,534773760
201,1790356423429,4,4,4,4,4,4,4,4,4,4,85.27661895751953,84.02751922607422,83.89610290527344,84.08013916015625,78.0772476196289,86.25792694091797,90.078125,31.57894515991211,20,30.000001907348633,70,0,19.047618865966797,77.77777862548828,75,68.42105102539063,52.6315803527832,14.38245964050293,25769803776,2147483648,14497185792,534773760
205,1790356423631,4,4,4,4,4,4,4,4,4,4,85.27661895751953,84.02751922607422,83.89610290527344,84.08013916015625,78.0772476196289,86.25792694091797,90.078125,35,5,0,45,0,15.000000953674316,77.77777862548828,72.22222137451172,66.66667175292969,52.6315803527832,14.38245964050293,25769803776,2147483648,14482669568,534773760
