Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1790356861788,4,4,4,4,4,4,4,4,4,4,75.8715591430664,74.76187133789063,73.75688171386719,73.51746368408203,66.74479675292969,76.0394287109375,81.015625,100,0,100,0,0,0,100,NaN,100,100,13.92385482788086,25769803776,2147483648,14538063872,534773760
204,1790356861789,4,4,4,4,4,4,4,4,4,4,75.8715591430664,74.76187133789063,73.75688171386719,73.51746368408203,66.74479675292969,76.0394287109375,81.015625,NaN,NaN,100,NaN,0,0,NaN,100,NaN,0,13.92385482788086,25769803776,2147483648,14538489856,534773760
200,1790356861994,4,4,4,4,4,4,4,4,4,4,75.8715591430664,74.76187133789063,73.75688171386719,73.51746368408203,66.74479675292969,76.0394287109375,81.015625,45,45,42.85714340209961,42.85714340209961,35,33.333335876464844,90,88.8888931274414,85,88.8888931274414,13.971855163574219,25769803776,2147483648,14637481984,534773760
204,1790356862194,4,4,4,4,4,4,4,4,4,4,75.8715591430664,74.76187133789063,73.75688171386719,73.51746368408203,66.74479675292969,76.0394287109375,81.015625,71.42857360839844,70,68.42105102539063,68.42105102539063,63.15789031982422,63.15789031982422,89.47368621826172,84.21052551269531,88.8888931274414,84.21052551269531,13.971855163574219,25769803776,2147483648,14693515264,534773760
204,1790356862399,4,4,4,4,4,4,4,4,4,4,75.81096649169922,75.52387237548828,75.05524444580078,74.55060577392578,68.38512420654297,76.03367614746094,80.203125,52.6315803527832,55,47.36842346191406,50,52.38095474243164,42.85714340209961,94.44444274902344,89.47368621826172,88.8888931274414,89.47368621826172,13.971855163574219,25769803776,2147483648,14693515264,534773760
201,1790356862604,4,4,4,4,4,4,4,4,4,4,75.81096649169922,75.52387237548828,75.05524444580078,74.55060577392578,68.38512420654297,76.03367614746094,80.203125,75,65,66.66667175292969,60.000003814697266,60.000003814697266,57.894737243652344,89.47368621826172,94.44444274902344,84.21052551269531,83.33332824707031,13.971855163574219,25769803776,2147483648,14693515264,534773760
200,1790356862806,4,4,4,4,4,4,4,4,4,4,75.81096649169922,75.52387237548828,75.05524444580078,74.55060577392578,68.38512420654297,76.03367614746094,80.203125,47.36842346191406,50,45,50,40,35,89.47368621826172,89.47368621826172,84.21052551269531,85,13.971855163574219,25769803776,2147483648,14679490560,534773760
204,1790356863006,4,4,4,4,4,4,4,4,4,4,75.81096649169922,75.52387237548828,75.05524444580078,74.55060577392578,68.38512420654297,76.03367614746094,80.203125,50,45,42.105262756347656,40,31.57894515991211,36.842105865478516,90,89.47368621826172,88.8888931274414,83.33332824707031,10.718460083007813,25769803776,2147483648,14693253120,534773760
204,1790356863211,4,4,4,4,4,4,4,4,4,4,75.81096649169922,75.52387237548828,75.05524444580078,74.55060577392578,68.38512420654297,76.03367614746094,80.203125,55,50,40,38.095237731933594,30.000001907348633,31.81818199157715,83.33332824707031,84.21052551269531,78.94737243652344,72.22222137451172,10.718460083007813,25769803776,2147483648,14693253120,534773760
204,1790356863416,4,4,4,4,4,4,4,4,4,4,77.6596908569336,77.52804565429688,76.97654724121094,76.5701904296875,70.8229751586914,78.37793731689453,81.859375,61.904762268066406,47.36842346191406,57.142860412597656,21.052631378173828,33.333335876464844,0,78.94737243652344,73.68421173095703,66.66667175292969,60.000003814697266,10.718460083007813,25769803776,2147483648,14693253120,534773760
