Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1790356528983,4,4,4,4,4,4,4,4,4,4,76.81465148925781,75.59993743896484,74.96873474121094,74.25276184082031,68.03302764892578,76.87661743164063,82.203125,100,100,50,0,0,0,50,50,100,0,14.42239761352539,25769803776,2147483648,14116945920,534773760
208,1790356528983,4,4,4,4,4,4,4,4,4,4,76.81465148925781,75.59993743896484,74.96873474121094,74.25276184082031,68.03302764892578,76.87661743164063,82.203125,NaN,NaN,NaN,NaN,0,0,NaN,NaN,50,NaN,14.42239761352539,25769803776,2147483648,14116945920,534773760
209,1790356529191,4,4,4,4,4,4,4,4,4,4,76.81465148925781,75.59993743896484,74.96873474121094,74.25276184082031,68.03302764892578,76.87661743164063,82.203125,33.333335876464844,25,19.047618865966797,28.571430206298828,26.3157901763916,19.047618865966797,90,90,89.47368621826172,85,14.42239761352539,25769803776,2147483648,14116945920,534773760
207,1790356529401,4,4,4,4,4,4,4,4,4,4,76.78226470947266,76.4891357421875,76.0754623413086,75.6513442993164,69.52294921875,77.19009399414063,82.09375,20,23.809524536132813,10,40,14.285715103149414,5.263157844543457,90,89.47368621826172,88.8888931274414,90,14.42239761352539,25769803776,2147483648,14116945920,534773760
209,1790356529609,4,4,4,4,4,4,4,4,4,4,76.78226470947266,76.4891357421875,76.0754623413086,75.6513442993164,69.52294921875,77.19009399414063,82.09375,20,30.000001907348633,10,19.047618865966797,23.809524536132813,19.047618865966797,88.8888931274414,89.47368621826172,85,94.73684692382813,14.42239761352539,25769803776,2147483648,14116945920,534773760
201,1790356529819,4,4,4,4,4,4,4,4,4,4,76.78226470947266,76.4891357421875,76.0754623413086,75.6513442993164,69.52294921875,77.19009399414063,82.09375,35,55,38.095237731933594,30.000001907348633,38.095237731933594,20,89.47368621826172,85,84.21052551269531,90.47618865966797,10.336858749389648,25769803776,2147483648,14116945920,534773760
206,1790356530021,4,4,4,4,4,4,4,4,4,4,76.78226470947266,76.4891357421875,76.0754623413086,75.6513442993164,69.52294921875,77.19009399414063,82.09375,60.000003814697266,70,55,50,44.4444465637207,45,94.73684692382813,83.33332824707031,82.35294342041016,94.73684692382813,10.336858749389648,25769803776,2147483648,14235271168,534773760
208,1790356530227,4,4,4,4,4,4,4,4,4,4,76.78226470947266,76.4891357421875,76.0754623413086,75.6513442993164,69.52294921875,77.19009399414063,82.09375,61.904762268066406,38.095237731933594,30.000001907348633,47.619049072265625,33.333335876464844,14.285715103149414,80,84.21052551269531,85,70,10.336858749389648,25769803776,2147483648,14592294912,534773760
209,1790356530436,4,4,4,4,4,4,4,4,4,4,78.45680236816406,78.53633880615234,78.34310913085938,77.97262573242188,72.29055786132813,79.68512725830078,82.328125,90,71.42857360839844,30.000001907348633,10,5,0,84.21052551269531,72.22222137451172,70,55.55555725097656,10.336858749389648,25769803776,2147483648,14617608192,534773760
209,1790356530646,4,4,4,4,4,4,4,4,4,4,78.45680236816406,78.53633880615234,78.34310913085938,77.97262573242188,72.29055786132813,79.68512725830078,82.328125,28.571430206298828,40,42.85714340209961,54.54545593261719,4.545454502105713,47.619049072265625,73.68421173095703,75,68.42105102539063,50,10.336858749389648,25769803776,2147483648,14624145408,534773760
