Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1790356679171,4,4,4,4,4,4,4,4,4,4,95.94349670410156,94.10905456542969,93.62306213378906,94.76704406738281,87.4039077758789,96.9496841430664,97.5625,0,0,0,0,0,0,50,50,100,100,20.524667739868164,25769803776,2147483648,14450016256,534773760
200,1790356679171,4,4,4,4,4,4,4,4,4,4,95.94349670410156,94.10905456542969,93.62306213378906,94.76704406738281,87.4039077758789,96.9496841430664,97.5625,0,NaN,100,0,NaN,NaN,NaN,NaN,NaN,0,20.524667739868164,25769803776,2147483648,14450016256,534773760
204,1790356679372,4,4,4,4,4,4,4,4,4,4,94.789794921875,94.36241912841797,94.06014251708984,94.2116470336914,87.76557159423828,96.36479187011719,100.828125,16.666667938232422,10,0,4.761904716491699,4.761904716491699,4.761904716491699,89.47368621826172,89.47368621826172,85,88.23529815673828,20.524667739868164,25769803776,2147483648,14450016256,534773760
204,1790356679577,4,4,4,4,4,4,4,4,4,4,94.789794921875,94.36241912841797,94.06014251708984,94.2116470336914,87.76557159423828,96.36479187011719,100.828125,5.882352828979492,0,0,4.761904716491699,0,0,88.8888931274414,90,88.23529815673828,85,20.524667739868164,25769803776,2147483648,14733623296,534773760
204,1790356679782,4,4,4,4,4,4,4,4,4,4,94.789794921875,94.36241912841797,94.06014251708984,94.2116470336914,87.76557159423828,96.36479187011719,100.828125,5.882352828979492,5,0,0,0,0,89.47368621826172,88.8888931274414,95.23809814453125,83.33332824707031,20.524667739868164,25769803776,2147483648,14737670144,534773760
204,1790356679987,4,4,4,4,4,4,4,4,4,4,94.789794921875,94.36241912841797,94.06014251708984,94.2116470336914,87.76557159423828,96.36479187011719,100.828125,11.111111640930176,5,0,0,0,0,84.21052551269531,83.33332824707031,84.21052551269531,95,18.696874618530273,25769803776,2147483648,14948139008,534773760
204,1790356680192,4,4,4,4,4,4,4,4,4,4,94.789794921875,94.36241912841797,94.06014251708984,94.2116470336914,87.76557159423828,96.36479187011719,100.828125,9.523809432983398,0,0,0,0,0,78.94737243652344,73.68421173095703,73.68421173095703,60.000003814697266,18.696874618530273,25769803776,2147483648,14957166592,534773760
200,1790356680397,4,4,4,4,4,4,4,4,4,4,97.53085327148438,96.9049301147461,96.88252258300781,96.69339752197266,91.2072982788086,99.35274505615234,103.15625,31.57894515991211,25,19.047618865966797,25,5,9.090909004211426,77.77777862548828,68.42105102539063,63.15789031982422,50,18.696874618530273,25769803776,2147483648,15072870400,534773760
200,1790356680598,4,4,4,4,4,4,4,4,4,4,97.53085327148438,96.9049301147461,96.88252258300781,96.69339752197266,91.2072982788086,99.35274505615234,103.15625,9.523809432983398,4.761904716491699,0,0,4.761904716491699,0,73.68421173095703,73.68421173095703,68.42105102539063,57.894737243652344,18.696874618530273,25769803776,2147483648,15073165312,534773760
201,1790356680799,4,4,4,4,4,4,4,4,4,4,97.53085327148438,96.9049301147461,96.88252258300781,96.69339752197266,91.2072982788086,99.35274505615234,103.15625,10,5,10,0,0,0,77.77777862548828,72.22222137451172,66.66667175292969,52.6315803527832,18.696874618530273,25769803776,2147483648,15074050048,534773760
204,1790356681001,4,4,4,4,4,4,4,4,4,4,97.53085327148438,96.9049301147461,96.88252258300781,96.69339752197266,91.2072982788086,99.35274505615234,103.15625,0,0,0,0,0,0,78.94737243652344,72.22222137451172,66.66667175292969,52.94117736816406,12.892850875854492,25769803776,2147483648,15074050048,534773760
201,1790356681206,4,4,4,4,4,4,4,4,4,4,97.53085327148438,96.9049301147461,96.88252258300781,96.69339752197266,91.2072982788086,99.35274505615234,103.15625,4.761904716491699,0,0,4.761904716491699,0,0,77.77777862548828,73.68421173095703,68.42105102539063,55,12.892850875854492,25769803776,2147483648,15074050048,534773760
203,1790356681408,4,4,4,4,4,4,4,4,4,4,100.53776550292969,97.48992156982422,97.15237426757813,98.76874542236328,91.26800537109375,101.56902313232422,101.515625,10,15.000000953674316,4.761904716491699,0,0,0,77.77777862548828,73.68421173095703,66.66667175292969,50,12.892850875854492,25769803776,2147483648,15074050048,534773760
204,1790356681611,4,4,4,4,4,4,4,4,4,4,100.53776550292969,97.48992156982422,97.15237426757813,98.76874542236328,91.26800537109375,101.56902313232422,101.515625,0,0,4.761904716491699,0,0,0,75,72.22222137451172,68.42105102539063,55,12.892850875854492,25769803776,2147483648,15074787328,534773760
202,1790356681816,4,4,4,4,4,4,4,4,4,4,100.53776550292969,97.48992156982422,97.15237426757813,98.76874542236328,91.26800537109375,101.56902313232422,101.515625,9.523809432983398,0,0,0,0,0,77.77777862548828,72.22222137451172,68.42105102539063,50,12.892850875854492,25769803776,2147483648,15074983936,534773760
203,1790356682019,4,4,4,4,4,4,4,4,4,4,100.53776550292969,97.48992156982422,97.15237426757813,98.76874542236328,91.26800537109375,101.56902313232422,101.515625,0,0,0,0,4.545454502105713,0,77.77777862548828,68.42105102539063,66.66667175292969,55,23.164546966552734,25769803776,2147483648,15074951168,534773760
204,1790356682223,4,4,4,4,4,4,4,4,4,4,100.53776550292969,97.48992156982422,97.15237426757813,98.76874542236328,91.26800537109375,101.56902313232422,101.515625,0,4.761904716491699,0,0,0,0,78.94737243652344,73.68421173095703,68.42105102539063,50,23.164546966552734,25769803776,2147483648,15074967552,534773760
200,1790356682428,4,4,4,4,4,4,4,4,4,4,98.23384094238281,96.27784729003906,95.88426208496094,96.6488265991211,89.81790161132813,99.21460723876953,99.421875,5,4.761904716491699,0,0,0,0,73.68421173095703,72.22222137451172,68.42105102539063,50,23.164546966552734,25769803776,2147483648,15077015552,534773760
202,1790356682629,4,4,4,4,4,4,4,4,4,4,98.23384094238281,96.27784729003906,95.88426208496094,96.6488265991211,89.81790161132813,99.21460723876953,99.421875,9.523809432983398,0,4.761904716491699,5,0,0,78.94737243652344,72.22222137451172,66.66667175292969,57.894737243652344,23.164546966552734,25769803776,2147483648,15075639296,534773760
