Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1790356151205,4,4,4,4,4,4,4,4,4,4,77.58263397216797,75.97572326660156,75.56574249267578,76.15565490722656,68.84364318847656,77.7885971069336,79.84375,0,0,0,0,0,0,66.66667175292969,100,NaN,NaN,14.23648452758789,25769803776,2147483648,13816479744,534773760
204,1790356151205,4,4,4,4,4,4,4,4,4,4,77.58263397216797,75.97572326660156,75.56574249267578,76.15565490722656,68.84364318847656,77.7885971069336,79.84375,100,NaN,NaN,0,0,0,NaN,NaN,100,100,14.23648452758789,25769803776,2147483648,13816479744,534773760
204,1790356151410,4,4,4,4,4,4,4,4,4,4,77.32462310791016,76.30659484863281,75.99163055419922,75.98340606689453,69.41104125976563,77.63912200927734,79.265625,22.22222328186035,9.523809432983398,0,0,0,0,89.47368621826172,89.47368621826172,89.47368621826172,84.21052551269531,14.23648452758789,25769803776,2147483648,13816479744,534773760
204,1790356151615,4,4,4,4,4,4,4,4,4,4,77.32462310791016,76.30659484863281,75.99163055419922,75.98340606689453,69.41104125976563,77.63912200927734,79.265625,5.882352828979492,5,0,0,0,0,94.73684692382813,90,85,84.21052551269531,14.23648452758789,25769803776,2147483648,13816479744,534773760
204,1790356151820,4,4,4,4,4,4,4,4,4,4,77.32462310791016,76.30659484863281,75.99163055419922,75.98340606689453,69.41104125976563,77.63912200927734,79.265625,5.882352828979492,0,0,0,0,0,89.47368621826172,94.73684692382813,89.47368621826172,84.21052551269531,13.07272720336914,25769803776,2147483648,13972799488,534773760
200,1790356152026,4,4,4,4,4,4,4,4,4,4,77.32462310791016,76.30659484863281,75.99163055419922,75.98340606689453,69.41104125976563,77.63912200927734,79.265625,11.111111640930176,5,4.761904716491699,0,0,0,88.8888931274414,90,83.33332824707031,89.47368621826172,13.07272720336914,25769803776,2147483648,13936705536,534773760
203,1790356152226,4,4,4,4,4,4,4,4,4,4,77.32462310791016,76.30659484863281,75.99163055419922,75.98340606689453,69.41104125976563,77.63912200927734,79.265625,11.111111640930176,0,0,0,0,0,89.47368621826172,83.33332824707031,82.35294342041016,95,13.07272720336914,25769803776,2147483648,13954449408,534773760
204,1790356152430,4,4,4,4,4,4,4,4,4,4,78.34957122802734,78.34488677978516,78.27632141113281,77.75736999511719,72.34082794189453,79.51449584960938,83.5,27.77777862548828,28.571430206298828,25,28.571430206298828,25,28.571430206298828,83.33332824707031,83.33332824707031,78.94737243652344,66.66667175292969,13.07272720336914,25769803776,2147483648,14320074752,534773760
202,1790356152635,4,4,4,4,4,4,4,4,4,4,78.34957122802734,78.34488677978516,78.27632141113281,77.75736999511719,72.34082794189453,79.51449584960938,83.5,23.809524536132813,20,90.47618865966797,23.809524536132813,19.047618865966797,19.047618865966797,78.94737243652344,73.68421173095703,70,55,13.07272720336914,25769803776,2147483648,14334427136,534773760
204,1790356152838,4,4,4,4,4,4,4,4,4,4,78.34957122802734,78.34488677978516,78.27632141113281,77.75736999511719,72.34082794189453,79.51449584960938,83.5,0,5,15.789472579956055,0,76.19047546386719,0,75,72.22222137451172,66.66667175292969,52.94117736816406,9.734495162963867,25769803776,2147483648,14334246912,534773760
