Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1790357489499,4,4,4,4,4,4,4,4,4,4,76.99634552001953,75.53662872314453,75.3735122680664,75.57424926757813,68.62796783447266,77.09822082519531,78.3125,50,0,0,0,0,50,100,NaN,50,66.66667175292969,14.105463027954102,25769803776,2147483648,14874378240,534773760
204,1790357489499,4,4,4,4,4,4,4,4,4,4,76.99634552001953,75.53662872314453,75.3735122680664,75.57424926757813,68.62796783447266,77.09822082519531,78.3125,100,50,0,0,0,0,NaN,100,100,NaN,14.105463027954102,25769803776,2147483648,14874787840,534773760
204,1790357489704,4,4,4,4,4,4,4,4,4,4,76.99634552001953,75.53662872314453,75.3735122680664,75.57424926757813,68.62796783447266,77.09822082519531,78.3125,16.666667938232422,5.263157844543457,5,0,0,0,88.8888931274414,90,88.8888931274414,83.33332824707031,14.105463027954102,25769803776,2147483648,14988722176,534773760
204,1790357489909,4,4,4,4,4,4,4,4,4,4,76.99634552001953,75.53662872314453,75.3735122680664,75.57424926757813,68.62796783447266,77.09822082519531,78.3125,6.25,5,0,0,0,0,90,88.8888931274414,89.47368621826172,84.21052551269531,13.933629989624023,25769803776,2147483648,15021277184,534773760
204,1790357490114,4,4,4,4,4,4,4,4,4,4,76.99634552001953,75.53662872314453,75.3735122680664,75.57424926757813,68.62796783447266,77.09822082519531,78.3125,10.526315689086914,5,0,0,0,0,95,89.47368621826172,84.21052551269531,84.21052551269531,13.933629989624023,25769803776,2147483648,15030370304,534773760
204,1790357490319,4,4,4,4,4,4,4,4,4,4,76.99634552001953,75.53662872314453,75.3735122680664,75.57424926757813,68.62796783447266,77.09822082519531,78.3125,6.25,0,0,0,0,0,89.47368621826172,84.21052551269531,100,84.21052551269531,13.933629989624023,25769803776,2147483648,15058157568,534773760
200,1790357490524,4,4,4,4,4,4,4,4,4,4,77.78316497802734,77.58541870117188,77.39128875732422,76.92487335205078,71.32299041748047,78.68439483642578,82.09375,11.111111640930176,5,0,0,0,0,88.8888931274414,84.21052551269531,100,83.33332824707031,13.933629989624023,25769803776,2147483648,15044296704,534773760
200,1790357490725,4,4,4,4,4,4,4,4,4,4,77.78316497802734,77.58541870117188,77.39128875732422,76.92487335205078,71.32299041748047,78.68439483642578,82.09375,42.105262756347656,40,35,35,40,38.095237731933594,83.33332824707031,77.77777862548828,73.68421173095703,61.11111068725586,13.933629989624023,25769803776,2147483648,15414018048,534773760
199,1790357490925,4,4,4,4,4,4,4,4,4,4,77.78316497802734,77.58541870117188,77.39128875732422,76.92487335205078,71.32299041748047,78.68439483642578,82.09375,28.571430206298828,0,52.38095474243164,10,33.333335876464844,0,78.94737243652344,77.77777862548828,72.22222137451172,57.894737243652344,9.097164154052734,25769803776,2147483648,15419654144,534773760
204,1790357491125,4,4,4,4,4,4,4,4,4,4,77.78316497802734,77.58541870117188,77.39128875732422,76.92487335205078,71.32299041748047,78.68439483642578,82.09375,0,100,0,0,0,0,77.77777862548828,72.22222137451172,68.42105102539063,50,9.097164154052734,25769803776,2147483648,15419457536,534773760
