Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1790356646145,4,4,4,4,4,4,4,4,4,4,104.752685546875,98.66999053955078,97.94546508789063,102.45552062988281,92.1179428100586,106.04178619384766,104.3125,0,0,NaN,0,0,0,0,0,100,100,35.51663589477539,25769803776,2147483648,14322089984,534773760
202,1790356646146,4,4,4,4,4,4,4,4,4,4,104.752685546875,98.66999053955078,97.94546508789063,102.45552062988281,92.1179428100586,106.04178619384766,104.3125,100,0,0,NaN,NaN,0,100,NaN,0,0,35.51663589477539,25769803776,2147483648,14322450432,534773760
204,1790356646348,4,4,4,4,4,4,4,4,4,4,105.3755874633789,102.23471069335938,101.783203125,103.88166809082031,96.45443725585938,107.5843276977539,111.28125,11.764705657958984,10,5,0,0,4.761904716491699,88.23529815673828,89.47368621826172,89.47368621826172,83.33332824707031,35.51663589477539,25769803776,2147483648,14446788608,534773760
204,1790356646552,4,4,4,4,4,4,4,4,4,4,105.3755874633789,102.23471069335938,101.783203125,103.88166809082031,96.45443725585938,107.5843276977539,111.28125,11.111111640930176,0,4.761904716491699,0,4.545454502105713,0,90,89.47368621826172,84.21052551269531,84.21052551269531,35.51663589477539,25769803776,2147483648,14459846656,534773760
204,1790356646757,4,4,4,4,4,4,4,4,4,4,105.3755874633789,102.23471069335938,101.783203125,103.88166809082031,96.45443725585938,107.5843276977539,111.28125,11.111111640930176,5,0,4.545454502105713,0,0,83.33332824707031,78.94737243652344,84.21052551269531,100,35.51663589477539,25769803776,2147483648,14461566976,534773760
203,1790356646962,4,4,4,4,4,4,4,4,4,4,105.3755874633789,102.23471069335938,101.783203125,103.88166809082031,96.45443725585938,107.5843276977539,111.28125,5.555555820465088,5,0,0,0,0,84.21052551269531,78.94737243652344,73.68421173095703,80,30.50946807861328,25769803776,2147483648,14805958656,534773760
204,1790356647166,4,4,4,4,4,4,4,4,4,4,105.3755874633789,102.23471069335938,101.783203125,103.88166809082031,96.45443725585938,107.5843276977539,111.28125,33.333335876464844,47.36842346191406,25,20,5,5,73.68421173095703,72.22222137451172,66.66667175292969,57.894737243652344,30.50946807861328,25769803776,2147483648,14780334080,534773760
204,1790356647371,4,4,4,4,4,4,4,4,4,4,105.28938293457031,103.4358901977539,103.29361724853516,104.51725769042969,98.1880874633789,107.57536315917969,116.59375,10.526315689086914,71.42857360839844,4.761904716491699,4.761904716491699,20,0,78.94737243652344,73.68421173095703,68.42105102539063,50,30.50946807861328,25769803776,2147483648,14780563456,534773760
204,1790356647576,4,4,4,4,4,4,4,4,4,4,105.28938293457031,103.4358901977539,103.29361724853516,104.51725769042969,98.1880874633789,107.57536315917969,116.59375,33.333335876464844,19.047618865966797,0,0,47.619049072265625,0,77.77777862548828,72.22222137451172,66.66667175292969,55,30.50946807861328,25769803776,2147483648,14781087744,534773760
204,1790356647781,4,4,4,4,4,4,4,4,4,4,105.28938293457031,103.4358901977539,103.29361724853516,104.51725769042969,98.1880874633789,107.57536315917969,116.59375,15.000000953674316,0,4.761904716491699,85.71428680419922,0,0,77.77777862548828,73.68421173095703,65,50,30.50946807861328,25769803776,2147483648,14794964992,534773760
