Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1790356733456,4,4,4,4,4,4,4,4,4,4,77.20941925048828,76.60188293457031,75.93765258789063,75.5593032836914,69.08606719970703,77.47792053222656,82.90625,50,0,0,0,0,0,NaN,100,100,50,11.704235076904297,25769803776,2147483648,14315470848,534773760
201,1790356733456,4,4,4,4,4,4,4,4,4,4,77.20941925048828,76.60188293457031,75.93765258789063,75.5593032836914,69.08606719970703,77.47792053222656,82.90625,NaN,0,0,0,0,0,100,0,100,100,11.704235076904297,25769803776,2147483648,14315798528,534773760
204,1790356733658,4,4,4,4,4,4,4,4,4,4,77.20941925048828,76.60188293457031,75.93765258789063,75.5593032836914,69.08606719970703,77.47792053222656,82.90625,17.647058486938477,10.526315689086914,0,9.090909004211426,0,0,89.47368621826172,94.73684692382813,84.21052551269531,82.35294342041016,11.704235076904297,25769803776,2147483648,14315798528,534773760
204,1790356733863,4,4,4,4,4,4,4,4,4,4,77.20941925048828,76.60188293457031,75.93765258789063,75.5593032836914,69.08606719970703,77.47792053222656,82.90625,11.111111640930176,0,0,0,0,0,94.44444274902344,90,94.44444274902344,85,10.644844055175781,25769803776,2147483648,14315798528,534773760
203,1790356734068,4,4,4,4,4,4,4,4,4,4,77.20941925048828,76.60188293457031,75.93765258789063,75.5593032836914,69.08606719970703,77.47792053222656,82.90625,5.882352828979492,5,4.545454502105713,0,0,0,90,88.8888931274414,89.47368621826172,88.8888931274414,10.644844055175781,25769803776,2147483648,14315798528,534773760
204,1790356734271,4,4,4,4,4,4,4,4,4,4,77.20941925048828,76.60188293457031,75.93765258789063,75.5593032836914,69.08606719970703,77.47792053222656,82.90625,11.111111640930176,0,0,0,0,0,94.73684692382813,90,83.33332824707031,84.21052551269531,10.644844055175781,25769803776,2147483648,14315798528,534773760
200,1790356734476,4,4,4,4,4,4,4,4,4,4,77.8311767578125,77.71768188476563,77.44811248779297,77.00563049316406,71.18228912353516,78.53317260742188,81.859375,11.111111640930176,5,0,0,0,9.090909004211426,89.47368621826172,100,89.47368621826172,84.21052551269531,10.644844055175781,25769803776,2147483648,14389788672,534773760
202,1790356734677,4,4,4,4,4,4,4,4,4,4,77.8311767578125,77.71768188476563,77.44811248779297,77.00563049316406,71.18228912353516,78.53317260742188,81.859375,6.25,0,0,0,0,0,84.21052551269531,100,84.21052551269531,82.35294342041016,10.644844055175781,25769803776,2147483648,14385790976,534773760
201,1790356734880,4,4,4,4,4,4,4,4,4,4,77.8311767578125,77.71768188476563,77.44811248779297,77.00563049316406,71.18228912353516,78.53317260742188,81.859375,65,50,57.142860412597656,40,40.90909194946289,36.842105865478516,83.33332824707031,80,77.77777862548828,65,8.113887786865234,25769803776,2147483648,14769831936,534773760
204,1790356735082,4,4,4,4,4,4,4,4,4,4,77.8311767578125,77.71768188476563,77.44811248779297,77.00563049316406,71.18228912353516,78.53317260742188,81.859375,90,14.285715103149414,5,0,0,4.761904716491699,77.77777862548828,78.94737243652344,66.66667175292969,52.94117736816406,8.113887786865234,25769803776,2147483648,14765883392,534773760
200,1790356735287,4,4,4,4,4,4,4,4,4,4,77.8311767578125,77.71768188476563,77.44811248779297,77.00563049316406,71.18228912353516,78.53317260742188,81.859375,20,30.000001907348633,4.761904716491699,9.090909004211426,57.142860412597656,0,78.94737243652344,72.22222137451172,68.42105102539063,55,8.113887786865234,25769803776,2147483648,14766211072,534773760
