Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1790357315256,4,4,4,4,4,4,4,4,4,4,76.99882507324219,75.27106475830078,74.86074829101563,75.34929656982422,68.2574234008789,77.00652313232422,77.375,0,0,0,0,NaN,0,NaN,0,50,100,13.978387832641602,25769803776,2147483648,14864941056,534773760
204,1790357315256,4,4,4,4,4,4,4,4,4,4,76.99882507324219,75.27106475830078,74.86074829101563,75.34929656982422,68.2574234008789,77.00652313232422,77.375,0,50,100,0,50,0,50,NaN,100,NaN,13.978387832641602,25769803776,2147483648,14864941056,534773760
204,1790357315461,4,4,4,4,4,4,4,4,4,4,76.65724182128906,75.5555419921875,75.28494262695313,75.1792984008789,68.60171508789063,76.84423065185547,79.140625,17.647058486938477,5.263157844543457,5,0,0,0,94.44444274902344,89.47368621826172,88.8888931274414,78.94737243652344,13.978387832641602,25769803776,2147483648,14864941056,534773760
204,1790357315666,4,4,4,4,4,4,4,4,4,4,76.65724182128906,75.5555419921875,75.28494262695313,75.1792984008789,68.60171508789063,76.84423065185547,79.140625,11.111111640930176,5,0,0,0,0,85,95,88.8888931274414,90,13.978387832641602,25769803776,2147483648,14864941056,534773760
204,1790357315871,4,4,4,4,4,4,4,4,4,4,76.65724182128906,75.5555419921875,75.28494262695313,75.1792984008789,68.60171508789063,76.84423065185547,79.140625,16.666667938232422,5.263157844543457,0,0,0,4.545454502105713,94.11764526367188,94.73684692382813,90,94.11764526367188,12.79684829711914,25769803776,2147483648,15022800896,534773760
204,1790357316076,4,4,4,4,4,4,4,4,4,4,76.65724182128906,75.5555419921875,75.28494262695313,75.1792984008789,68.60171508789063,76.84423065185547,79.140625,11.764705657958984,5,0,0,0,0,89.47368621826172,95,84.21052551269531,80,12.79684829711914,25769803776,2147483648,14997848064,534773760
204,1790357316281,4,4,4,4,4,4,4,4,4,4,76.65724182128906,75.5555419921875,75.28494262695313,75.1792984008789,68.60171508789063,76.84423065185547,79.140625,5.882352828979492,0,4.761904716491699,0,0,0,100,84.21052551269531,88.23529815673828,83.33332824707031,12.79684829711914,25769803776,2147483648,15001174016,534773760
200,1790357316486,4,4,4,4,4,4,4,4,4,4,77.81478118896484,77.2440185546875,77.27735137939453,77.03003692626953,71.38651275634766,78.62859344482422,82.328125,5.263157844543457,5,0,0,0,0,90.47618865966797,84.21052551269531,78.94737243652344,73.68421173095703,12.79684829711914,25769803776,2147483648,15001174016,534773760
204,1790357316686,4,4,4,4,4,4,4,4,4,4,77.81478118896484,77.2440185546875,77.27735137939453,77.03003692626953,71.38651275634766,78.62859344482422,82.328125,73.68421173095703,45,47.619049072265625,45,57.142860412597656,45,78.94737243652344,76.47058868408203,70,57.894737243652344,12.79684829711914,25769803776,2147483648,15001174016,534773760
200,1790357316891,4,4,4,4,4,4,4,4,4,4,77.81478118896484,77.2440185546875,77.27735137939453,77.03003692626953,71.38651275634766,78.62859344482422,82.328125,4.761904716491699,75,0,4.761904716491699,28.571430206298828,0,77.77777862548828,73.68421173095703,66.66667175292969,50,9.44424819946289,25769803776,2147483648,15392669696,534773760
199,1790357317091,4,4,4,4,4,4,4,4,4,4,77.81478118896484,77.2440185546875,77.27735137939453,77.03003692626953,71.38651275634766,78.62859344482422,82.328125,5,5,0,73.68421173095703,15.789472579956055,0,77.77777862548828,72.22222137451172,68.42105102539063,57.894737243652344,9.44424819946289,25769803776,2147483648,15326642176,534773760
200,1790357317291,4,4,4,4,4,4,4,4,4,4,77.81478118896484,77.2440185546875,77.27735137939453,77.03003692626953,71.38651275634766,78.62859344482422,82.328125,5,0,100,0,0,0,78.94737243652344,73.68421173095703,66.66667175292969,50,9.44424819946289,25769803776,2147483648,15329132544,534773760
200,1790357317492,4,4,4,4,4,4,4,4,4,4,80.19762420654297,78.60338592529297,78.34187316894531,78.83724212646484,72.23270416259766,81.05711364746094,83.03125,0,95.23809814453125,0,0,0,0,77.77777862548828,72.22222137451172,66.66667175292969,50,9.44424819946289,25769803776,2147483648,15345926144,534773760
204,1790357317692,4,4,4,4,4,4,4,4,4,4,80.19762420654297,78.60338592529297,78.34187316894531,78.83724212646484,72.23270416259766,81.05711364746094,83.03125,95,5.263157844543457,5,0,5,0,78.94737243652344,77.77777862548828,68.42105102539063,50,9.44424819946289,25769803776,2147483648,15344517120,534773760
201,1790357317897,4,4,4,4,4,4,4,4,4,4,80.19762420654297,78.60338592529297,78.34187316894531,78.83724212646484,72.23270416259766,81.05711364746094,83.03125,10,0,90.47618865966797,8.69565200805664,0,0,77.77777862548828,73.68421173095703,66.66667175292969,50,15.723779678344727,25769803776,2147483648,15357444096,534773760
200,1790357318098,4,4,4,4,4,4,4,4,4,4,80.19762420654297,78.60338592529297,78.34187316894531,78.83724212646484,72.23270416259766,81.05711364746094,83.03125,5,4.761904716491699,30.000001907348633,0,70,0,83.33332824707031,73.68421173095703,68.42105102539063,50,15.723779678344727,25769803776,2147483648,15377301504,534773760
200,1790357318299,4,4,4,4,4,4,4,4,4,4,80.19762420654297,78.60338592529297,78.34187316894531,78.83724212646484,72.23270416259766,81.05711364746094,83.03125,4.761904716491699,10,70,0,20,0,77.77777862548828,72.22222137451172,66.66667175292969,47.36842346191406,15.723779678344727,25769803776,2147483648,15390998528,534773760
200,1790357318499,4,4,4,4,4,4,4,4,4,4,79.29521179199219,78.37542724609375,78.05368041992188,78.34308624267578,71.88984680175781,80.3470687866211,81.15625,0,0,55,42.105262756347656,0,0,78.94737243652344,77.77777862548828,66.66667175292969,52.6315803527832,15.723779678344727,25769803776,2147483648,15393767424,534773760
204,1790357318699,4,4,4,4,4,4,4,4,4,4,79.29521179199219,78.37542724609375,78.05368041992188,78.34308624267578,71.88984680175781,80.3470687866211,81.15625,0,0,0,100,0,0,77.77777862548828,72.22222137451172,72.22222137451172,47.05882263183594,15.723779678344727,25769803776,2147483648,15421030400,534773760
204,1790357318904,4,4,4,4,4,4,4,4,4,4,79.29521179199219,78.37542724609375,78.05368041992188,78.34308624267578,71.88984680175781,80.3470687866211,81.15625,4.761904716491699,0,0,100,4.761904716491699,0,77.77777862548828,75,63.15789031982422,52.6315803527832,15.07508659362793,25769803776,2147483648,15436529664,534773760
202,1790357319109,4,4,4,4,4,4,4,4,4,4,79.29521179199219,78.37542724609375,78.05368041992188,78.34308624267578,71.88984680175781,80.3470687866211,81.15625,0,0,0,50,0,50,78.94737243652344,76.47058868408203,66.66667175292969,47.36842346191406,15.07508659362793,25769803776,2147483648,15442952192,534773760
204,1790357319312,4,4,4,4,4,4,4,4,4,4,79.29521179199219,78.37542724609375,78.05368041992188,78.34308624267578,71.88984680175781,80.3470687866211,81.15625,5,80.95238494873047,9.523809432983398,19.047618865966797,0,4.761904716491699,78.94737243652344,73.68421173095703,68.42105102539063,52.6315803527832,15.07508659362793,25769803776,2147483648,15443771392,534773760
